Timestamp,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
2023-07-06 14:19:00.025,-0.0012201816,-0.011223853,0.38856494,0.09103408,0.95554286,-0.27995524,0.016606644
2023-07-06 14:19:00.108,-0.010705702,-0.0071956515,0.3901937,0.1277591,0.95335406,-0.27347186,-0.0026055274
2023-07-06 14:19:00.114,-0.010705702,-0.0071956515,0.3901937,0.1277591,0.95335406,-0.27347186,-0.0026055274
2023-07-06 14:19:00.122,-0.010705702,-0.0071956515,0.3901937,0.1277591,0.95335406,-0.27347186,-0.0026055274
2023-07-06 14:19:00.164,-0.010485418,-0.0075636506,0.39015937,0.1270396,0.95343494,-0.2735229,-0.0028444792
2023-07-06 14:19:00.260,-0.010497369,-0.0076209903,0.39004797,0.12722245,0.9533638,-0.273679,-0.0034473317
2023-07-06 14:19:00.357,-0.010574557,-0.0073990226,0.39008796,0.12717935,0.9532888,-0.273958,-0.0035857144
2023-07-06 14:19:00.455,-0.0107455775,-0.007233441,0.38998812,0.12790923,0.95325315,-0.2737366,-0.0039941967
2023-07-06 14:19:00.552,-0.011315711,-0.0063474774,0.38962364,0.13049355,0.95325184,-0.27250612,-0.0047514546
2023-07-06 14:19:00.649,-0.014302753,-0.0029924512,0.39015514,0.14670494,0.9526079,-0.2660562,-0.01516038
2023-07-06 14:19:00.761,-0.021814577,-0.0054519773,0.38875347,0.16928251,0.956413,-0.23630148,-0.027914435
2023-07-06 14:19:00.859,-0.02695468,-0.010689437,0.38807112,0.18314424,0.96190923,-0.19592518,-0.05293377
2023-07-06 14:19:00.956,-0.031048194,-0.02659148,0.38539445,0.18528739,0.96911937,-0.1458851,-0.07206733
2023-07-06 14:19:01.053,-0.035553284,-0.05211979,0.38132828,0.18576306,0.97439384,-0.09515884,-0.083627515
2023-07-06 14:19:01.151,-0.033854857,-0.07564014,0.37647343,0.16910423,0.98086774,-0.06300973,-0.07301956
2023-07-06 14:19:01.262,-0.023665898,-0.095596254,0.36674947,0.13976282,0.98763096,-0.03585428,-0.061366856
2023-07-06 14:19:01.360,-0.015399523,-0.10604137,0.35977203,0.12170395,0.99084187,-0.018737553,-0.055401564
2023-07-06 14:19:01.457,-0.012236297,-0.1075843,0.35455865,0.11423743,0.9921545,-0.0065559736,-0.050360613
2023-07-06 14:19:01.555,-0.0075608343,-0.106244266,0.3514604,0.10440653,0.9936149,-0.0027535853,-0.04267276
2023-07-06 14:19:01.652,-0.0020453036,-0.099754095,0.3475938,0.09011618,0.9954429,0.0005369186,-0.031176858
2023-07-06 14:19:01.750,0.017037407,-0.09261447,0.34251684,0.049376063,0.99877834,0.0019205508,-0.00010868999
2023-07-06 14:19:01.861,0.032752093,-0.09224552,0.34292027,0.011964997,0.99972665,-0.0029467042,0.019865163
2023-07-06 14:19:01.959,0.037766956,-0.09483343,0.34265092,0.0001584282,0.99980575,-0.0019346771,0.01961634
2023-07-06 14:19:02.056,0.029864999,-0.09319621,0.34217012,0.015926335,0.9998476,0.00057685375,0.007129192
2023-07-06 14:19:02.154,0.023726694,-0.09268463,0.34369445,0.029302858,0.9995549,-0.0055765505,-0.0004352759
2023-07-06 14:19:02.251,0.02581504,-0.09496957,0.347511,0.025300337,0.9995671,-0.014927892,0.0016147576
2023-07-06 14:19:02.363,0.027719941,-0.0969221,0.35019773,0.020295588,0.999546,-0.022096602,-0.0027378262
2023-07-06 14:19:02.460,0.031935878,-0.09882778,0.3527748,0.010504543,0.99955565,-0.027883472,-0.000863117
2023-07-06 14:19:02.557,0.034140054,-0.103551924,0.35381573,0.0068528266,0.99956256,-0.028478917,-0.0040827487
2023-07-06 14:19:02.655,0.037624698,-0.108364165,0.35553944,0.0013616098,0.999553,-0.029083967,-0.0067876596
2023-07-06 14:19:02.753,0.040719494,-0.11347228,0.35532647,-0.0046964376,0.9995877,-0.025927067,-0.011409473
2023-07-06 14:19:02.850,0.040088322,-0.11529809,0.35519361,-0.0040097963,0.99954575,-0.024187028,-0.017527057
2023-07-06 14:19:02.962,0.045515724,-0.1142323,0.35719243,-0.015301206,0.9994664,-0.02878737,0.0019964199
2023-07-06 14:19:03.059,0.05363354,-0.11305827,0.35571778,-0.032185044,0.998944,-0.028065946,0.016949957
2023-07-06 14:19:03.156,0.059535,-0.113636196,0.35758305,-0.044487234,0.9981041,-0.03404322,0.025497964
2023-07-06 14:19:03.254,0.058530547,-0.112585604,0.35851482,-0.043522287,0.997965,-0.03592926,0.029678
2023-07-06 14:19:03.351,0.05559494,-0.112386644,0.3579256,-0.037472162,0.9982897,-0.03410175,0.029165186
2023-07-06 14:19:03.462,0.056362152,-0.11271876,0.35751677,-0.038028017,0.99824965,-0.0325928,0.031452212
2023-07-06 14:19:03.560,0.056924693,-0.11333543,0.35738462,-0.0387333,0.9981838,-0.032117303,0.033125404
2023-07-06 14:19:03.657,0.0570599,-0.11412698,0.3564939,-0.03888237,0.9981372,-0.030538261,0.03574659
2023-07-06 14:19:03.755,0.057189528,-0.11619705,0.35527366,-0.037485395,0.9982176,-0.027074367,0.0377293
2023-07-06 14:19:03.852,0.05764544,-0.11914933,0.3532474,-0.035651475,0.99819386,-0.02176851,0.043175984
2023-07-06 14:19:03.950,0.057602324,-0.12149912,0.35353082,-0.034076825,0.9982995,-0.02119559,0.042280525
2023-07-06 14:19:04.061,0.057923425,-0.1244207,0.3532646,-0.03266232,0.99838555,-0.018984554,0.042414043
2023-07-06 14:19:04.159,0.058162436,-0.12650424,0.35228848,-0.03153089,0.99837655,-0.015878676,0.044696826
2023-07-06 14:19:04.256,0.05792011,-0.12956816,0.34997052,-0.028058913,0.9984597,-0.009410917,0.046928123
2023-07-06 14:19:04.354,0.055046357,-0.13039267,0.34850615,-0.02122662,0.9986455,-0.0054222043,0.04719191
2023-07-06 14:19:04.451,0.05311904,-0.1312477,0.34773615,-0.016807513,0.9987737,-0.0035780673,0.046432737
2023-07-06 14:19:04.563,0.053933438,-0.13090384,0.3477999,-0.018560467,0.9987007,-0.0037663872,0.04730881
2023-07-06 14:19:04.661,0.053819828,-0.13094234,0.34755853,-0.018238908,0.9986577,-0.0031795497,0.048372585
2023-07-06 14:19:04.757,0.053946014,-0.12983698,0.34750748,-0.018703831,0.99855673,-0.0033108885,0.05023513
2023-07-06 14:19:04.855,0.053801246,-0.12748802,0.3467852,-0.01915892,0.99838376,-0.0028009713,0.053431723
2023-07-06 14:19:04.952,0.052611046,-0.120896816,0.3479951,-0.018460225,0.99793774,-0.008419424,0.060898833
2023-07-06 14:19:05.064,0.04438743,-0.10644746,0.35392195,-0.004359854,0.99633825,-0.03426325,0.0782115
2023-07-06 14:19:05.161,0.023951564,-0.087592185,0.3679474,0.037305243,0.99290216,-0.08450768,0.07491364
2023-07-06 14:19:05.259,-0.0038302615,-0.06549299,0.383382,0.10627439,0.9831879,-0.14338881,0.03856091
2023-07-06 14:19:05.356,-0.018029787,-0.054165065,0.39220685,0.14500263,0.974002,-0.17347048,0.014223462
2023-07-06 14:19:05.453,-0.013948418,-0.060444295,0.40092957,0.13220169,0.9729376,-0.18889059,0.015343862
2023-07-06 14:19:05.550,-0.015908524,-0.063120306,0.4090833,0.13429025,0.9705168,-0.20006925,0.0059574647
2023-07-06 14:19:05.662,-0.026596308,-0.06371081,0.42061183,0.17128128,0.96253026,-0.20825103,-0.028803293
2023-07-06 14:19:05.759,-0.039463058,-0.062282085,0.42432824,0.2010588,0.9556945,-0.21018189,-0.04524365
2023-07-06 14:19:05.857,-0.04490748,-0.059906423,0.42999887,0.21428461,0.9503845,-0.21769156,-0.05883738
2023-07-06 14:19:05.954,-0.047600687,-0.061652243,0.43468162,0.22067542,0.94765466,-0.22192128,-0.063276134
2023-07-06 14:19:06.051,-0.049324185,-0.0669058,0.43807763,0.22046168,0.9476494,-0.22210002,-0.06347186
2023-07-06 14:19:06.163,-0.04501359,-0.073710024,0.44240454,0.20797132,0.9497235,-0.22590187,-0.06116882
2023-07-06 14:19:06.261,-0.044683337,-0.07716519,0.44458622,0.20613761,0.94995475,-0.22644748,-0.061763287
2023-07-06 14:19:06.359,-0.045750067,-0.08016807,0.44631386,0.20617579,0.9502,-0.22527742,-0.06214135
2023-07-06 14:19:06.456,-0.047940403,-0.08282757,0.44825047,0.20895205,0.9497199,-0.22467509,-0.062387817
2023-07-06 14:19:06.553,-0.04964541,-0.08325553,0.44901645,0.21203913,0.94911337,-0.22439627,-0.06220431
2023-07-06 14:19:06.650,-0.05098018,-0.08415592,0.4493456,0.21475886,0.94880396,-0.22317025,-0.062005676
2023-07-06 14:19:06.762,-0.050792485,-0.0859136,0.44938147,0.21341583,0.9496756,-0.2212603,-0.060115963
2023-07-06 14:19:06.860,-0.050615445,-0.08748263,0.45066065,0.21278287,0.94983965,-0.22131054,-0.0595788
2023-07-06 14:19:06.957,-0.05078441,-0.08955437,0.4518485,0.21240926,0.9500513,-0.22064319,-0.06001027
2023-07-06 14:19:07.055,-0.051105127,-0.09040254,0.45283866,0.21327448,0.9497569,-0.22068197,-0.061443433
2023-07-06 14:19:07.152,-0.05047369,-0.09107649,0.45279488,0.21187389,0.9502169,-0.22018716,-0.060950257
2023-07-06 14:19:07.267,-0.05030723,-0.09068352,0.45227322,0.21193029,0.9502942,-0.21957597,-0.06174908
2023-07-06 14:19:07.361,-0.049133062,-0.08840853,0.4497942,0.21053296,0.95094496,-0.21829554,-0.06104523
2023-07-06 14:19:07.459,-0.045458674,-0.08129889,0.43908846,0.20217738,0.9549012,-0.20991762,-0.056766957
2023-07-06 14:19:07.556,-0.029392973,-0.08018392,0.41601986,0.16355497,0.9691392,-0.18217711,-0.028818715
2023-07-06 14:19:07.654,0.0011708662,-0.07265228,0.39129615,0.092109144,0.98458225,-0.14831221,0.010829785
2023-07-06 14:19:07.751,0.015454181,-0.06861812,0.37326223,0.05117234,0.9906618,-0.11832403,0.044383265
2023-07-06 14:19:07.862,0.025325038,-0.07042986,0.36573315,0.025489744,0.9932535,-0.09421055,0.06262576
2023-07-06 14:19:07.959,0.032514177,-0.07914901,0.3621788,0.0112881595,0.99374706,-0.07967196,0.077406704
2023-07-06 14:19:08.057,0.040061157,-0.08392209,0.36021173,-0.0031016706,0.9922321,-0.07029506,0.10258856
2023-07-06 14:19:08.154,0.046223916,-0.09036034,0.35759228,-0.011275753,0.98995376,-0.06125778,0.12693274
2023-07-06 14:19:08.252,0.0476476,-0.09733462,0.35671306,-0.008065443,0.9888088,-0.05483488,0.13851072
2023-07-06 14:19:08.363,0.047424965,-0.10144073,0.35701746,-0.0049778293,0.98781335,-0.051066108,0.14694291
2023-07-06 14:19:08.461,0.04887581,-0.10394746,0.35625285,-0.0056542787,0.9869192,-0.0476327,0.15391383
2023-07-06 14:19:08.558,0.05131234,-0.108207285,0.35574192,-0.0068791322,0.9854836,-0.04340139,0.1639853
2023-07-06 14:19:08.656,0.04594942,-0.11066359,0.35268965,0.00700445,0.98672026,-0.036475655,0.15812498
2023-07-06 14:19:08.753,0.04257547,-0.10987437,0.35061377,0.015154049,0.98685056,-0.032680243,0.15757008
2023-07-06 14:19:08.850,0.043128576,-0.1103757,0.3510727,0.014955098,0.98594624,-0.03369003,0.1629456
2023-07-06 14:19:08.962,0.04296266,-0.111720264,0.35156733,0.015845077,0.98572797,-0.033988353,0.16411652
2023-07-06 14:19:09.059,0.04353441,-0.11385983,0.35148826,0.015414121,0.9857204,-0.03287634,0.16442879
2023-07-06 14:19:09.157,0.04450269,-0.11494386,0.35136157,0.014205717,0.98533046,-0.031786144,0.16706814
2023-07-06 14:19:09.254,0.046225816,-0.11739272,0.3502449,0.012158559,0.9849626,-0.027943375,0.17005914
2023-07-06 14:19:09.352,0.048395164,-0.119798005,0.34955022,0.00842598,0.9843912,-0.02451324,0.17407449
2023-07-06 14:19:09.463,0.04917314,-0.12191361,0.34843814,0.008509207,0.98407507,-0.021295128,0.17626818
2023-07-06 14:19:09.561,0.049405087,-0.122748435,0.34734523,0.009141414,0.98367167,-0.018706439,0.17876363
2023-07-06 14:19:09.658,0.04879647,-0.12476677,0.34622604,0.01147189,0.9838697,-0.015083551,0.17788024
2023-07-06 14:19:09.756,0.04915315,-0.12744749,0.3460996,0.011855409,0.9838538,-0.013423443,0.17807573
2023-07-06 14:19:09.853,0.04932571,-0.1283279,0.34580737,0.011967229,0.983776,-0.012306301,0.17857793
2023-07-06 14:19:09.951,0.04963656,-0.12835306,0.34562486,0.011784608,0.9835049,-0.011596947,0.18012393
2023-07-06 14:19:10.063,0.049595032,-0.12674195,0.3456019,0.011729337,0.98310745,-0.012266248,0.18224081
2023-07-06 14:19:10.160,0.045840517,-0.116198,0.34754688,0.016985575,0.9820027,-0.02379373,0.18659121
2023-07-06 14:19:10.257,0.03877685,-0.10293323,0.34905273,0.028337328,0.98113203,-0.04037283,0.18694079
2023-07-06 14:19:10.353,0.02907443,-0.08775616,0.3556197,0.04504726,0.9806732,-0.06930182,0.17733614
2023-07-06 14:19:10.451,0.012637131,-0.07962477,0.37173182,0.07318715,0.9783245,-0.121027425,0.151252
2023-07-06 14:19:10.563,-0.0118232,-0.0729633,0.39197522,0.13041936,0.971777,-0.1733641,0.09265578
2023-07-06 14:19:10.660,-0.030475244,-0.06668538,0.40308434,0.17547046,0.96443737,-0.19145149,0.04916397
2023-07-06 14:19:10.757,-0.041000694,-0.06483835,0.41876358,0.20093338,0.95663816,-0.2105022,0.012568532
2023-07-06 14:19:10.855,-0.044618264,-0.070219636,0.42757368,0.2060164,0.953978,-0.21786413,-0.0043000276
2023-07-06 14:19:10.952,-0.04275389,-0.07455486,0.4321471,0.1996156,0.954339,-0.2220173,-0.009953977
2023-07-06 14:19:11.050,-0.037957743,-0.078305185,0.43770528,0.18779537,0.9552694,-0.22787482,-0.016316185
2023-07-06 14:19:11.161,-0.04138562,-0.08298403,0.4412708,0.19307391,0.95427233,-0.22692339,-0.024343343
2023-07-06 14:19:11.259,-0.043596834,-0.084417105,0.44396287,0.19706766,0.95321083,-0.2273207,-0.029641746
2023-07-06 14:19:11.356,-0.04392323,-0.085478365,0.44647062,0.1974584,0.9524976,-0.22959563,-0.032317184
2023-07-06 14:19:11.454,-0.0472984,-0.085250676,0.44887245,0.20529212,0.9502198,-0.23109764,-0.039133657
2023-07-06 14:19:11.551,-0.047209054,-0.08651292,0.44950742,0.20498858,0.95041746,-0.23028466,-0.04068455
2023-07-06 14:19:11.663,-0.047257885,-0.08730143,0.45000485,0.20487018,0.95051736,-0.2299532,-0.040820766
2023-07-06 14:19:11.760,-0.047139943,-0.08827263,0.45088726,0.20433927,0.9506072,-0.2298953,-0.041707497
2023-07-06 14:19:11.859,-0.04702267,-0.08981353,0.4517601,0.2036388,0.9508095,-0.2295583,-0.04237484
2023-07-06 14:19:11.956,-0.04626371,-0.09189916,0.45216036,0.20092453,0.9516941,-0.22850947,-0.041121602
2023-07-06 14:19:12.053,-0.04646495,-0.09245181,0.45237476,0.20098437,0.9517752,-0.22804376,-0.041536566
2023-07-06 14:19:12.151,-0.04549551,-0.09211403,0.4509756,0.19864309,0.9526942,-0.22685698,-0.038086433
2023-07-06 14:19:12.262,-0.03649409,-0.08729881,0.43868032,0.18145928,0.95886135,-0.21661657,-0.027104625
2023-07-06 14:19:12.359,-0.024160296,-0.08184725,0.42231777,0.15726027,0.96596146,-0.205354,-0.004169646
2023-07-06 14:19:12.457,-0.02861885,-0.0676797,0.4107516,0.16997144,0.9654371,-0.19757129,-0.0025561491
2023-07-06 14:19:12.555,-0.028896883,-0.057342052,0.4039396,0.17480633,0.9650933,-0.19482441,0.0090013025
2023-07-06 14:19:12.651,-0.020269394,-0.054120243,0.39006558,0.15653124,0.9706598,-0.17736949,0.043098446
2023-07-06 14:19:12.763,-0.0058517605,-0.051426947,0.37234306,0.12397846,0.97898567,-0.14152695,0.07865346
2023-07-06 14:19:12.860,0.0067084283,-0.05779487,0.36809748,0.08948446,0.98206556,-0.12547956,0.108603545
2023-07-06 14:19:12.958,0.03026947,-0.069416165,0.36444372,0.03279241,0.97976565,-0.10950659,0.16429266
2023-07-06 14:19:13.055,0.039241467,-0.079090655,0.36198854,0.013646481,0.9780905,-0.09236582,0.1860681
2023-07-06 14:19:13.152,0.04297241,-0.08784062,0.3600549,0.010001509,0.9749354,-0.07929785,0.20763597
2023-07-06 14:19:13.250,0.04225876,-0.09425461,0.35690773,0.018475365,0.9728378,-0.067187905,0.22075108
2023-07-06 14:19:13.361,0.04065758,-0.09763664,0.3555665,0.023650281,0.9715606,-0.059627607,0.22793703
2023-07-06 14:19:13.458,0.043309156,-0.10300213,0.35711122,0.021028915,0.9688708,-0.059526358,0.23938206
2023-07-06 14:19:13.556,0.040157143,-0.10659349,0.3577037,0.027815491,0.96868956,-0.058331646,0.23971686
2023-07-06 14:19:13.654,0.040519077,-0.108744204,0.35588515,0.030344218,0.9684692,-0.052727766,0.24159136
2023-07-06 14:19:13.751,0.03918866,-0.10947311,0.35395932,0.035760622,0.9667885,-0.048453428,0.2483817
2023-07-06 14:19:13.862,0.03808664,-0.11010969,0.35120636,0.042000335,0.9650223,-0.043489322,0.25510123
2023-07-06 14:19:13.960,0.039031398,-0.11254543,0.34997234,0.042505197,0.96380407,-0.039562237,0.26021096
2023-07-06 14:19:14.058,0.03937708,-0.115315735,0.34934592,0.04343323,0.962541,-0.03655341,0.26512694
2023-07-06 14:19:14.155,0.03863969,-0.117046535,0.34817445,0.046181742,0.96221113,-0.033504304,0.2662597
2023-07-06 14:19:14.252,0.037791476,-0.11824185,0.34650737,0.04918032,0.9619802,-0.029851496,0.26699108
2023-07-06 14:19:14.350,0.039628517,-0.12093431,0.34565383,0.047614735,0.96080106,-0.026350942,0.27184483
2023-07-06 14:19:14.461,0.0380561,-0.12270373,0.3445003,0.051651347,0.960502,-0.023358045,0.27243766
2023-07-06 14:19:14.559,0.038073234,-0.12382859,0.3445196,0.05150853,0.96024525,-0.022634268,0.27342948
2023-07-06 14:19:14.656,0.03838256,-0.1253125,0.3447088,0.050966963,0.96027666,-0.022113262,0.2734632
2023-07-06 14:19:14.754,0.03921746,-0.12684554,0.3454246,0.048981592,0.9605503,-0.022485403,0.27283365
2023-07-06 14:19:14.851,0.038041875,-0.13797337,0.34581918,0.048932035,0.9611274,-0.022287456,0.27081934
2023-07-06 14:19:14.963,0.03778881,-0.13855124,0.34575683,0.049410734,0.96137935,-0.022062002,0.26985446
2023-07-06 14:19:15.060,0.03702265,-0.13780332,0.34496948,0.05127911,0.9614105,-0.021333039,0.26945347
2023-07-06 14:19:15.157,0.03625303,-0.13185984,0.34528396,0.052240666,0.96056974,-0.025580045,0.27188668
2023-07-06 14:19:15.255,0.029959291,-0.12119144,0.3470955,0.062756665,0.96217626,-0.038732763,0.26225588
2023-07-06 14:19:15.352,0.020440772,-0.10730803,0.3562366,0.07741999,0.9663186,-0.07013243,0.23519328
2023-07-06 14:19:15.464,0.006831728,-0.09411317,0.37240452,0.09651744,0.96950036,-0.12188001,0.18946908
2023-07-06 14:19:15.561,-0.004257992,-0.08472258,0.38488144,0.11303301,0.97067153,-0.15673536,0.14301859
2023-07-06 14:19:15.658,-0.015478171,-0.081159055,0.39710099,0.13480932,0.97022796,-0.1792414,0.09141388
2023-07-06 14:19:15.756,-0.025616743,-0.07965517,0.4078073,0.15623973,0.96794146,-0.19199936,0.04259915
2023-07-06 14:19:15.853,-0.03245899,-0.078303635,0.41873813,0.1712563,0.964195,-0.2023744,0.006629359
2023-07-06 14:19:15.951,-0.03525997,-0.080936015,0.42625445,0.17626286,0.96157545,-0.21015476,-0.011788478
2023-07-06 14:19:16.062,-0.03778755,-0.07908541,0.43549967,0.18457086,0.95677197,-0.22296068,-0.028449342
2023-07-06 14:19:16.160,-0.043947965,-0.07684761,0.4400438,0.19841416,0.9523544,-0.22786528,-0.04159875
2023-07-06 14:19:16.257,-0.04427719,-0.080238104,0.44301718,0.19772711,0.95186543,-0.23005676,-0.043930687
2023-07-06 14:19:16.355,-0.0420404,-0.08484751,0.4448057,0.18957952,0.9534606,-0.2306037,-0.0423591
2023-07-06 14:19:16.452,-0.042918332,-0.086589634,0.44746864,0.19101487,0.9528325,-0.23163918,-0.044347003
2023-07-06 14:19:16.564,-0.04689254,-0.08700627,0.45083672,0.19945572,0.9504476,-0.2331924,-0.04987902
2023-07-06 14:19:16.661,-0.048911065,-0.08667022,0.4528194,0.204016,0.94905216,-0.23450887,-0.051796805
2023-07-06 14:19:16.759,-0.049786747,-0.087732136,0.45379603,0.20562215,0.94876546,-0.23395279,-0.05319355
2023-07-06 14:19:16.856,-0.050111234,-0.089830816,0.45449072,0.20556498,0.94902176,-0.23301563,-0.052955672
2023-07-06 14:19:16.953,-0.05014892,-0.09158254,0.4550274,0.20506658,0.9493085,-0.23251271,-0.05195086
2023-07-06 14:19:17.051,-0.050778463,-0.09274489,0.45554763,0.20586053,0.9492538,-0.23187336,-0.052663207
