Timestamp,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
2023-07-17 19:03:55.884,0.06353885,-0.1479007,0.25976583,-0.027534597,0.9964423,0.003935009,-0.079555176
2023-07-17 19:03:55.894,0.059557736,-0.14749652,0.26288676,-0.021134356,0.9957089,-0.0005432964,-0.090093955
2023-07-17 19:03:55.900,0.059557736,-0.14749652,0.26288676,-0.021134356,0.9957089,-0.0005432964,-0.090093955
2023-07-17 19:03:55.906,0.059557736,-0.14749652,0.26288676,-0.021134356,0.9957089,-0.0005432964,-0.090093955
2023-07-17 19:03:55.951,0.059781753,-0.14839154,0.26185346,-0.019130938,0.9961978,0.0013189615,-0.08498364
2023-07-17 19:03:56.051,0.056733787,-0.1492415,0.26267943,-0.013190687,0.9956496,0.0005548,-0.09223573
2023-07-17 19:03:56.148,0.055468775,-0.14897591,0.26431736,-0.010782597,0.99519926,-0.0023403463,-0.09724497
2023-07-17 19:03:56.245,0.05507708,-0.14833206,0.26420194,-0.010777869,0.9955193,-0.0035908814,-0.09387368
2023-07-17 19:03:56.343,0.057334088,-0.14970773,0.2620144,-0.014372163,0.995921,7.891656E-05,-0.089078255
2023-07-17 19:03:56.441,0.06344984,-0.1502654,0.2544346,-0.026940033,0.9955336,0.016378133,-0.08898806
2023-07-17 19:03:56.538,0.0653934,-0.14914143,0.25433156,-0.03245006,0.99557805,0.016334979,-0.086628065
2023-07-17 19:03:56.649,0.06532546,-0.1483081,0.2592891,-0.031902228,0.99601936,0.004659235,-0.08310188
2023-07-17 19:03:56.747,0.06538555,-0.1474194,0.25976723,-0.031985283,0.9959136,0.003915965,-0.08436529
2023-07-17 19:03:56.844,0.06639145,-0.14990658,0.25986868,-0.03322953,0.9956195,0.0039542615,-0.0873045
2023-07-17 19:03:56.942,0.06702362,-0.15053451,0.26064637,-0.034446757,0.9958085,0.0021002588,-0.08470166
2023-07-17 19:03:57.039,0.06729866,-0.15031272,0.26075768,-0.034847524,0.9958662,0.002013683,-0.08385784
2023-07-17 19:03:57.151,0.064227395,-0.14990562,0.26299506,-0.029465068,0.99570566,-0.00057926774,-0.08775974
2023-07-17 19:03:57.248,0.062568694,-0.15012759,0.26326942,-0.025854947,0.99545014,-0.0005919635,-0.09170642
2023-07-17 19:03:57.345,0.06178072,-0.14980704,0.2630443,-0.024746358,0.9956007,2.2083523E-05,-0.090371445
2023-07-17 19:03:57.443,0.06166997,-0.14975947,0.26264715,-0.024842786,0.9957799,0.00044518703,-0.08834552
2023-07-17 19:03:57.540,0.0667422,-0.15178138,0.25819457,-0.03163678,0.9951823,0.0054901238,-0.09263423
2023-07-17 19:03:57.637,0.071214914,-0.15301275,0.25845215,-0.039761897,0.9957442,0.0068650534,-0.08285635
2023-07-17 19:03:57.749,0.07426359,-0.15932977,0.25716764,-0.044131633,0.99549425,0.009494067,-0.083387725
2023-07-17 19:03:57.847,0.07855607,-0.1624754,0.25707507,-0.05050468,0.9952179,0.010573654,-0.08293786
2023-07-17 19:03:57.944,0.08423507,-0.1702224,0.25700733,-0.056653507,0.994756,0.0115548065,-0.084363975
2023-07-17 19:03:58.041,0.08769108,-0.17498672,0.25901362,-0.059799295,0.9945632,0.0087106535,-0.08480673
2023-07-17 19:03:58.139,0.088176,-0.17923516,0.2640567,-0.058417514,0.99423945,0.0020824077,-0.08983879
2023-07-17 19:03:58.250,0.09011392,-0.18511027,0.2684736,-0.057539813,0.9941112,-0.006168723,-0.09161904
2023-07-17 19:03:58.347,0.08839733,-0.18526286,0.27116373,-0.05368962,0.99486125,-0.011021226,-0.08512949
2023-07-17 19:03:58.445,0.07715583,-0.17978185,0.27289346,-0.0372477,0.99503934,-0.014546869,-0.09109081
2023-07-17 19:03:58.542,0.072322845,-0.16804641,0.27244577,-0.032931507,0.9954274,-0.016720472,-0.088092014
2023-07-17 19:03:58.640,0.06864894,-0.15588093,0.27048436,-0.03355121,0.9955425,-0.017848939,-0.086318485
2023-07-17 19:03:58.738,0.06692675,-0.14603007,0.2676149,-0.035167214,0.99594486,-0.014351366,-0.08155425
2023-07-17 19:03:58.850,0.05453962,-0.13660604,0.26842663,-0.016606698,0.99445605,-0.013200967,-0.10299055
2023-07-17 19:03:58.946,0.03615612,-0.12806362,0.27613866,0.017527973,0.9902278,-0.0199967,-0.13690053
2023-07-17 19:03:59.044,0.036373094,-0.12322307,0.27362642,0.01713426,0.99224037,-0.021231413,-0.12130408
2023-07-17 19:03:59.141,0.042545266,-0.122430265,0.26949495,0.0025425258,0.9932698,-0.01490447,-0.11483289
2023-07-17 19:03:59.239,0.04850845,-0.12210423,0.26688403,-0.012357622,0.9935654,-0.01074767,-0.11206948
2023-07-17 19:03:59.350,0.05885517,-0.12144989,0.26157826,-0.035311192,0.99499255,-0.0035101767,-0.09343742
2023-07-17 19:03:59.448,0.06374517,-0.12180036,0.2594024,-0.0467789,0.9948421,0.0002481937,-0.09000443
2023-07-17 19:03:59.545,0.06522082,-0.12242693,0.25932685,-0.049921483,0.99490947,0.00036594272,-0.08753784
2023-07-17 19:03:59.642,0.06562768,-0.12323898,0.25961882,-0.050208412,0.9949194,-0.00013622642,-0.08726086
2023-07-17 19:03:59.740,0.06495147,-0.12431258,0.260118,-0.048152532,0.99486655,-0.0011007785,-0.088997364
2023-07-17 19:03:59.837,0.065005176,-0.12481487,0.26010603,-0.048005544,0.9948291,-0.0009485483,-0.08949622
2023-07-17 19:03:59.949,0.061890785,-0.12542117,0.26190805,-0.042102188,0.9943928,-0.00331223,-0.09695071
